timestamp,,,,dailypower,gridstatus,power,rpm,systemstatus,totpower,turbinestatus,volts,wind
1428497242,1428497242.242,4/8/2015,12:47:22 PM,799.6551347000002,0000,241,167,0100,826282,0000,140.5,5
1428497373,1428497373.373,4/8/2015,12:49:33 PM,804.3301160000002,0000,561,219,0100,826297,0000,181.5,6
1428497516,1428497516.516,4/8/2015,12:51:57 PM,810.0134266000002,0000,682,232,0100,826314,0000,191.9,7
1428497830,1428497830.830,4/8/2015,12:57:11 PM,816.7717329000002,0000,261,171,0100,826344,0000,145.2,5
1428497967,1428497967.967,4/8/2015,12:59:28 PM,820.7383837000002,0000,476,207,0100,826359,0000,171.8,6
1428498098,1428498098.098,4/8/2015,1:01:38 PM,824.6300348000002,0000,467,206,0100,826373,0000,172,6
1428499134,1428499134.134,4/8/2015,1:18:54 PM,845.0632864000003,0000,361,191,0100,826495,0000,159.7,6
1428499289,1428499289.289,4/8/2015,1:21:29 PM,848.9882707000003,0000,471,207,0100,826516,0000,172,6
1428499788,1428499788.788,4/8/2015,1:29:49 PM,858.2299004000002,0000,409,198,0100,826560,0000,165.3,6
1428500098,1428500098.098,4/8/2015,1:34:58 PM,864.3298760000002,0000,426,199,0100,826585,0000,165,6
1428500280,1428500280.280,4/8/2015,1:38:00 PM,868.0631944000003,0000,448,204,0100,826601,0000,170.1,6
1428500589,1428500589.589,4/8/2015,1:43:10 PM,875.2798322000002,0000,521,214,0100,826633,0000,177.5,6
1428500719,1428500719.719,4/8/2015,1:45:20 PM,876.6714933000002,0000,167,150,0100,826649,0000,126.9,4
1428501037,1428501037.037,4/8/2015,1:50:37 PM,883.3547999000001,0000,370,193,0100,826679,0000,161.3,6
1428501531,1428501531.531,4/8/2015,1:58:52 PM,895.7380837000001,0000,245,168,0100,826748,0000,142,5
1428501686,1428501686.686,4/8/2015,2:01:27 PM,897.7130758000001,0000,237,167,0100,826765,0000,141.8,5
1428501820,1428501820.820,4/8/2015,2:03:41 PM,900.9630628000001,0000,390,195,0100,826785,0000,162,6
1428501952,1428501952.952,4/8/2015,2:05:53 PM,904.5630484000001,0000,432,202,0100,826804,0000,167.9,6
1428502443,1428502443.443,4/8/2015,2:14:03 PM,918.1713273,0000,539,216,0100,826890,0000,178.8,7
1428502753,1428502753.753,4/8/2015,2:19:14 PM,926.0046293,0000,442,203,0100,826942,0000,168.5,6
1428503065,1428503065.065,4/8/2015,2:24:25 PM,932.4796034,0000,556,219,0100,826987,0000,180.9,6
1428503196,1428503196.196,4/8/2015,2:26:36 PM,943.0712277,0000,1271,293,0100,827010,0000,237.5,8
1428503510,1428503510.510,4/8/2015,2:31:51 PM,955.2711789000001,0000,747,242,0100,827087,0000,198.3,7
1428503639,1428503639.639,4/8/2015,2:34:00 PM,965.3378053000001,0000,1208,287,0100,827118,0000,232.6,8
1428503782,1428503782.782,4/8/2015,2:36:23 PM,973.5544391000001,0000,986,269,0100,827149,0000,218.3,8
1428504457,1428504457.457,4/8/2015,2:47:37 PM,996.8543459000001,0000,558,219,0100,827294,0000,179.1,7
1428504588,1428504588.588,4/8/2015,2:49:49 PM,1007.7876355000001,0000,1312,296,0100,827316,0000,238.6,8
1428504742,1428504742.742,4/8/2015,2:52:23 PM,1020.937583,0000,1578,312,0100,827372,0000,248,9
1428505057,1428505057.057,4/8/2015,2:57:37 PM,1041.137502,0000,1438,303,0100,827474,0000,242.1,9
1428505270,1428505270.270,4/8/2015,3:01:10 PM,1051.8624591999999,0000,1287,294,0100,827536,0000,234.5,9
1428505452,1428505452.452,4/8/2015,3:04:12 PM,1063.6207454999999,0000,1411,303,0100,827600,0000,241.9,9
1428505765,1428505765.765,4/8/2015,3:09:26 PM,1082.1790045999999,0000,492,211,0100,827715,0000,172.4,6
1428505907,1428505907.907,4/8/2015,3:11:48 PM,1087.178985,0000,600,225,0100,827739,0000,184.5,7
1428506038,1428506038.038,4/8/2015,3:13:58 PM,1098.595606,0000,1370,303,0100,827774,0000,243,8
1428506168,1428506168.168,4/8/2015,3:16:08 PM,1106.437241,0000,941,258,0100,827813,0000,207.6,8
1428506481,1428506481.481,4/8/2015,3:21:21 PM,1135.995456,0000,2076,332,0100,827928,0100,256.9,10
1428506793,1428506793.793,4/8/2015,3:26:34 PM,1158.495366,0000,1500,308,0100,828051,0000,242.8,9
1428506948,1428506948.948,4/8/2015,3:29:09 PM,1172.103645,0000,1633,316,0100,828137,0000,247.4,9
1428507130,1428507130.130,4/8/2015,3:32:10 PM,1187.245251,0000,1817,326,0100,828212,0000,254.3,9
1428507263,1428507263.263,4/8/2015,3:34:23 PM,1199.328536,0000,1450,305,0100,828266,0000,239.5,9
1428507395,1428507395.395,4/8/2015,3:36:35 PM,1213.886811,0000,1747,320,0100,828317,0000,248.3,10
1428507577,1428507577.577,4/8/2015,3:39:38 PM,1227.9534214999999,0000,1688,319,0100,828389,0000,248,9
1428507707,1428507707.707,4/8/2015,3:41:48 PM,1233.2950667999999,0000,641,231,0100,828431,0000,186.7,7
1428508051,1428508051.051,4/8/2015,3:47:31 PM,1259.0699636999998,0000,1506,309,0100,828591,0000,240,9
1428508183,1428508183.183,4/8/2015,3:49:43 PM,1268.9615907999998,0000,1187,283,0100,828650,0000,223.3,9
1428508326,1428508326.326,4/8/2015,3:52:06 PM,1276.6782265999998,0000,926,264,0100,828716,0000,210,8
1428508483,1428508483.483,4/8/2015,3:54:43 PM,1290.9615027999998,0000,1714,314,0100,828778,0000,242.4,9
1428508616,1428508616.616,4/8/2015,3:56:57 PM,1307.5864362999998,0000,1995,332,0100,828842,0100,253.7,10
1428508758,1428508758.758,4/8/2015,3:59:19 PM,1321.6780465999998,0000,1691,320,0100,828917,0000,247.1,9
1428508900,1428508900.900,4/8/2015,4:01:41 PM,1331.2780081999997,0000,1152,285,0100,828979,0000,222.8,8
1428509056,1428509056.056,4/8/2015,4:04:16 PM,1347.3362772999997,0000,1927,328,0100,829043,0000,251.6,10
1428509237,1428509237.237,4/8/2015,4:07:17 PM,1358.2695668999997,0000,1312,297,0100,829106,0000,233.7,9
1428509367,1428509367.367,4/8/2015,4:09:27 PM,1377.6361560999997,0000,2324,312,0100,829166,0100,226.6,13
1428509498,1428509498.498,4/8/2015,4:11:38 PM,1394.0777569999996,0000,1973,332,0100,829241,0100,251.9,10
1428509814,1428509814.814,4/8/2015,4:16:55 PM,1433.1859338999996,0000,1591,315,0100,829383,0000,243.5,9
1428510129,1428510129.129,4/8/2015,4:22:09 PM,1463.5024792999995,0000,1444,305,0100,829534,0000,236.8,9
1428510442,1428510442.442,4/8/2015,4:27:22 PM,1486.3773877999995,0000,998,271,0100,829687,0000,214.4,8
1428510571,1428510571.571,4/8/2015,4:29:32 PM,1501.2606615999996,0000,1786,326,0100,829743,0000,250.4,9
1428510883,1428510883.883,4/8/2015,4:34:44 PM,1537.8355152999995,0000,1623,312,0100,829906,0000,238.9,10
1428511025,1428511025.025,4/8/2015,4:37:05 PM,1556.9437721999996,0000,2293,328,0100,829984,0100,241.7,12
1428511156,1428511156.156,4/8/2015,4:39:16 PM,1576.4936939999996,0000,2346,328,0100,830057,0500,241.6,13
1428511286,1428511286.286,4/8/2015,4:41:26 PM,1590.9019696999997,0000,1729,323,0100,830133,0000,247.9,9
1428511428,1428511428.428,4/8/2015,4:43:48 PM,1606.2269083999997,0000,1839,329,0100,830214,0000,247.8,10
1428511741,1428511741.741,4/8/2015,4:49:02 PM,1631.2434749999998,0000,1848,329,0100,830322,0000,250.3,10
1428511884,1428511884.884,4/8/2015,4:51:25 PM,1652.2350576999997,0000,2519,315,0100,830381,0500,222.3,12
1428512385,1428512385.385,4/8/2015,4:59:45 PM,1707.4348368999997,0000,1835,330,0100,830653,0000,250.3,10
1428512515,1428512515.515,4/8/2015,5:01:56 PM,1724.0014372999997,0000,1988,332,0100,830707,0100,251.4,10
1428513192,1428513192.192,4/8/2015,5:13:12 PM,1797.0678116999998,0000,1878,332,0100,831034,0100,252.9,10
1428513504,1428513504.504,4/8/2015,5:18:25 PM,1821.392714,0000,1191,289,0100,831199,0000,224.3,9
1428513637,1428513637.637,4/8/2015,5:20:38 PM,1829.617682,0000,987,270,0100,831266,0000,210.9,8
1428513779,1428513779.779,4/8/2015,5:23:00 PM,1839.959307,0000,1241,293,0100,831341,0000,227.7,9
1428514091,1428514091.091,4/8/2015,5:28:11 PM,1870.842517,0000,2224,329,0100,831503,0100,243.5,10
1428514221,1428514221.221,4/8/2015,5:30:21 PM,1886.142455,0000,1836,330,0100,831575,0000,251.2,10
1428514353,1428514353.353,4/8/2015,5:32:33 PM,1895.817417,0000,1161,286,0100,831635,0000,222.5,8
1428514508,1428514508.508,4/8/2015,5:35:09 PM,1907.167371,0000,1362,294,0100,831711,0000,225.9,9
1428514641,1428514641.641,4/8/2015,5:37:22 PM,1914.05901,0000,827,253,0100,831778,0000,198.9,7
1428514952,1428514952.952,4/8/2015,5:42:33 PM,1944.625555,0000,1932,332,0100,831908,0100,252.9,10
1428515083,1428515083.083,4/8/2015,5:44:43 PM,1962.9921479999998,0000,2204,334,0100,831979,0100,247.6,10
1428515263,1428515263.263,4/8/2015,5:47:43 PM,1981.4254075999997,0000,2212,307,0100,832093,0500,218.5,13
1428515420,1428515420.420,4/8/2015,5:50:20 PM,1993.6086921999997,0000,1462,302,0100,832168,0000,230.9,9
1428515732,1428515732.732,4/8/2015,5:55:33 PM,2039.9168402999999,0000,2599,328,0100,832320,0500,232.9,13
1428515875,1428515875.875,4/8/2015,5:57:56 PM,2054.500115,0000,1750,315,0100,832386,0000,237,10
1428516219,1428516219.219,4/8/2015,6:03:39 PM,2091.5916335999996,0000,1938,328,0100,832531,0100,247.5,10
1428516361,1428516361.361,4/8/2015,6:06:01 PM,2103.4999192999994,0000,1429,300,0100,832609,0000,229.2,9
1428516505,1428516505.505,4/8/2015,6:08:26 PM,2103.9332508999996,0000,52,143,0100,832665,0008,120.5,3
1428516636,1428516636.636,4/8/2015,6:10:37 PM,2128.9164842999994,0000,2998,337,0100,832720,0500,233.1,11
1428517162,1428517162.162,4/8/2015,6:19:22 PM,2162.7246823999994,0000,1054,276,0100,832956,0000,215.1,8
1428517656,1428517656.656,4/8/2015,6:27:37 PM,2200.4328648999995,0000,792,249,0100,833198,0000,196.7,8
1428518329,1428518329.329,4/8/2015,6:38:49 PM,2252.740989,0000,1666,313,0100,833524,0100,238.5,10
1428518459,1428518459.459,4/8/2015,6:40:59 PM,2265.94927,0000,1585,315,0100,833593,0000,239.7,10
1428518641,1428518641.641,4/8/2015,6:44:02 PM,2282.224204,0000,1953,314,0100,833696,0100,230.7,12
1428518779,1428518779.779,4/8/2015,6:46:20 PM,2293.357493,0000,1336,300,0100,833769,0000,231.9,8
1428518912,1428518912.912,4/8/2015,6:48:33 PM,2314.08241,0000,2487,318,0100,833850,0500,219.4,14
1428519041,1428519041.041,4/8/2015,6:50:41 PM,2331.999005,0000,2150,332,0100,833922,0100,244.4,10
1428519352,1428519352.352,4/8/2015,6:55:52 PM,2365.0572064000003,0000,1576,314,0100,834091,0000,236.9,9
1428519486,1428519486.486,4/8/2015,6:58:06 PM,2386.5904536000003,0000,2584,319,0100,834172,0500,217.4,12
1428519617,1428519617.617,4/8/2015,7:00:18 PM,2405.2570456000003,0000,2240,333,0100,834246,0100,240.3,11
1428519747,1428519747.747,4/8/2015,7:02:28 PM,2425.1153,0000,2383,303,0100,834324,0100,204.4,16
1428520426,1428520426.426,4/8/2015,7:13:46 PM,2494.623355,0000,1641,314,0100,834730,0000,235.5,9
1428520740,1428520740.740,4/8/2015,7:19:01 PM,2521.8649124999997,0000,1828,329,0100,834918,0100,243.8,10
1428520884,1428520884.884,4/8/2015,7:21:25 PM,2531.4982072999996,0000,1156,286,0100,835000,0000,217,8
1428521014,1428521014.014,4/8/2015,7:23:34 PM,2555.6231107999997,0000,2895,318,0100,835078,0500,204.7,16
1428521534,1428521534.534,4/8/2015,7:32:15 PM,2615.0062065999996,0000,2900,326,0100,835357,0500,212.6,12
1428521670,1428521670.670,4/8/2015,7:34:31 PM,2628.6228187999995,0000,1634,318,0100,835438,0000,236.9,10
1428521987,1428521987.987,4/8/2015,7:39:48 PM,2665.8560031999996,0000,2274,331,0100,835608,0500,235.2,12
1428522118,1428522118.118,4/8/2015,7:41:58 PM,2685.6809238999995,0000,2379,318,0100,835681,0500,218.4,13
1428522249,1428522249.249,4/8/2015,7:44:09 PM,2699.8475338999997,0000,1700,313,0100,835767,0100,231,11
1428522381,1428522381.381,4/8/2015,7:46:21 PM,2722.4641100999997,0000,2714,319,0100,835848,0500,208.6,15
1428522876,1428522876.876,4/8/2015,7:54:37 PM,2783.0555343999995,0000,2765,319,0100,836125,0500,208.3,15
1428523008,1428523008.008,4/8/2015,7:56:48 PM,2801.4221275999994,0000,2204,332,0100,836195,0100,236.8,11
1428523152,1428523152.152,4/8/2015,7:59:12 PM,2819.097056899999,0000,2121,328,0100,836265,0100,236.4,11
1428523286,1428523286.286,4/8/2015,8:01:26 PM,2829.138683399999,0000,1205,289,0100,836344,0000,218.9,9
1428523415,1428523415.415,4/8/2015,8:03:35 PM,2839.505308599999,0000,1244,293,0100,836409,0000,223.1,9
1428523546,1428523546.546,4/8/2015,8:05:47 PM,2849.4469354999987,0000,1193,292,0100,836468,0000,222.8,8
1428523875,1428523875.875,4/8/2015,8:11:16 PM,2885.6967904999988,0000,2189,322,0100,836638,0100,228.3,11
1428524057,1428524057.057,4/8/2015,8:14:17 PM,2908.4550327999987,0000,2731,313,0100,836754,0500,203.6,16
1428524188,1428524188.188,4/8/2015,8:16:28 PM,2924.6549679999985,0000,1944,332,0100,836812,0100,246.4,10
1428524372,1428524372.372,4/8/2015,8:19:32 PM,2950.0798662999987,0000,3051,329,0100,836921,0500,214.3,14
1428524506,1428524506.506,4/8/2015,8:21:47 PM,2968.371459799999,0000,2195,336,0100,837003,0500,242.4,10
1428524845,1428524845.845,4/8/2015,8:27:26 PM,3020.1212527999987,0000,2451,323,0100,837215,0500,221.7,13
1428525346,1428525346.346,4/8/2015,8:35:46 PM,3082.7710021999987,0000,2022,283,2100,837524,0500,189,15
1428525479,1428525479.479,4/8/2015,8:37:59 PM,3094.3542891999987,0000,1390,304,0100,837600,0100,227.7,10
1428526527,1428526527.527,4/8/2015,8:55:28 PM,3188.1205807999986,0000,2644,315,0100,838199,0500,204.4,14
1428526841,1428526841.841,4/8/2015,9:00:42 PM,3210.1371593999984,0000,1000,273,0100,838340,0000,207.6,8
1428526971,1428526971.971,4/8/2015,9:02:52 PM,3217.7037957999983,0000,908,259,0100,838400,0000,197.3,8
1428527102,1428527102.102,4/8/2015,9:05:02 PM,3232.7870687999985,0000,1810,328,0100,838481,0000,241.9,10
1428527598,1428527598.598,4/8/2015,9:13:19 PM,3281.620206799999,0000,1702,323,0100,838766,0000,240.7,9
1428528658,1428528658.658,4/8/2015,9:30:59 PM,3404.753047599999,0000,2072,291,2100,839406,0500,195.2,15
1428528974,1428528974.974,4/8/2015,9:36:15 PM,3441.9778986999986,0000,2851,315,2100,839590,0500,197.6,17
1428529109,1428529109.109,4/8/2015,9:38:29 PM,3454.9195135999985,0000,1553,313,0100,839664,0000,232,9
1428529241,1428529241.241,4/8/2015,9:40:41 PM,3470.0861195999983,0000,1820,305,0100,839741,0100,217.3,12
1428529734,1428529734.734,4/8/2015,9:48:55 PM,3521.4525807999985,0000,1501,305,0100,840029,0000,226.7,9
1428529864,1428529864.864,4/8/2015,9:51:05 PM,3534.7108610999985,0000,1591,310,0100,840106,0000,228.6,9
1428530177,1428530177.177,4/8/2015,9:56:17 PM,3568.9273908999985,0000,1789,275,2100,840297,0100,186.5,17
1428530308,1428530308.308,4/8/2015,9:58:28 PM,3593.4606260999985,0000,2944,321,0100,840374,0500,202.7,14
1428530439,1428530439.439,4/8/2015,10:00:39 PM,3613.9272108999985,0000,2456,296,2100,840453,0500,190.2,18
1428530753,1428530753.753,4/8/2015,10:05:54 PM,3648.6020721999985,0000,2114,298,0100,840629,0100,202.7,15
1428530886,1428530886.886,4/8/2015,10:08:07 PM,3662.8353485999983,0000,1708,287,2100,840714,0100,201.9,12
1428531017,1428531017.017,4/8/2015,10:10:17 PM,3677.9936212999983,0000,1819,281,2100,840794,0100,191.5,17
1428531335,1428531335.335,4/8/2015,10:15:35 PM,3716.943465499998,0000,2308,286,2100,840986,0500,181,20
1428531474,1428531474.474,4/8/2015,10:17:54 PM,3735.101726199998,0000,2179,293,2100,841070,0100,191.1,18
1428531788,1428531788.788,4/8/2015,10:23:09 PM,3769.3099226999984,0000,2659,322,0100,841253,0500,213.2,14
1428532104,1428532104.104,4/8/2015,10:28:24 PM,3798.3764730999983,0000,1339,301,0100,841433,0000,225.8,9
1428532235,1428532235.235,4/8/2015,10:30:35 PM,3808.4097662999984,0000,1204,290,0100,841511,0000,218.7,9
1428532552,1428532552.552,4/8/2015,10:35:53 PM,3840.1513059999984,0000,1320,293,0100,841668,0000,219.4,9
1428532733,1428532733.733,4/8/2015,10:38:54 PM,3860.4012249999982,0000,2430,313,0100,841778,0500,210.1,14
1428532869,1428532869.869,4/8/2015,10:41:10 PM,3878.2178203999983,0000,2138,303,0100,841867,0100,209.3,15
1428533374,1428533374.374,4/8/2015,10:49:34 PM,3927.4759566999983,0000,2357,320,0100,842153,0100,217.2,14
1428533504,1428533504.504,4/8/2015,10:51:45 PM,3942.167564599998,0000,1763,326,0100,842228,0000,240.4,10
1428533634,1428533634.634,4/8/2015,10:53:55 PM,3954.8591804999983,0000,1523,312,0100,842308,0000,234,9
1428533948,1428533948.948,4/8/2015,10:59:09 PM,3975.3590984999983,0000,1784,327,0100,842445,0000,243.9,10
1428534085,1428534085.085,4/8/2015,11:01:25 PM,3994.350689199998,0000,2279,328,0100,842502,0100,235.3,12
1428534215,1428534215.215,4/8/2015,11:03:35 PM,4010.8922896999984,0000,1985,333,0100,842546,0100,247.7,11
1428534346,1428534346.346,4/8/2015,11:05:46 PM,4023.3672397999985,0000,1497,310,0100,842598,0000,237.1,9
1428534475,1428534475.475,4/8/2015,11:07:55 PM,4032.8422018999986,0000,1137,285,0100,842655,0000,219,8
1428534608,1428534608.608,4/8/2015,11:10:09 PM,4049.7338009999985,0000,2027,332,0100,842714,0100,248.9,10
1428534922,1428534922.922,4/8/2015,11:15:23 PM,4091.4003009999983,0000,2409,324,0100,842898,0500,228.2,12
1428535054,1428535054.054,4/8/2015,11:17:34 PM,4103.641918699998,0000,1469,308,0100,842978,0000,233.7,9
1428535221,1428535221.221,4/8/2015,11:20:21 PM,4116.183535199998,0000,1505,311,0100,843039,0000,238.4,9
1428535353,1428535353.353,4/8/2015,11:22:33 PM,4130.758476899998,0000,1749,324,0100,843104,0000,245,9
1428535486,1428535486.486,4/8/2015,11:24:46 PM,4147.841741899998,0000,2050,315,0100,843181,0100,228.7,12
1428535798,1428535798.798,4/8/2015,11:29:59 PM,4179.366615799998,0000,1553,313,0100,843354,0000,238.2,9
1428536109,1428536109.109,4/8/2015,11:35:09 PM,4212.1998177999985,0000,2224,329,0100,843516,0100,238.4,10
1428536255,1428536255.255,4/8/2015,11:37:35 PM,4228.099754199999,0000,1908,330,0100,843583,0000,247.3,10
1428536387,1428536387.387,4/8/2015,11:39:47 PM,4244.624688099999,0000,1983,331,0100,843648,0100,247.4,10
1428536523,1428536523.523,4/8/2015,11:42:04 PM,4253.649651999999,0000,1083,279,0100,843711,0000,216.2,8
1428536842,1428536842.842,4/8/2015,11:47:23 PM,4279.3245492999995,0000,1455,308,0100,843850,0000,235.9,9
1428536972,1428536972.972,4/8/2015,11:49:33 PM,4294.93282,0000,1873,325,0100,843917,0000,243.2,9
1428537290,1428537290.290,4/8/2015,11:54:50 PM,4320.599384,0000,1800,329,0100,844067,0000,252.5,9
1428537422,1428537422.422,4/8/2015,11:57:02 PM,4334.315995999999,0000,1646,313,0100,844118,0000,237.8,9
1428537741,1428537741.741,4/9/2015,12:02:22 AM,4352.615923,0000,991,271,0100,844264,0000,213.5,8
1428537873,1428537873.873,4/9/2015,12:04:34 AM,4368.024195,0000,1849,329,0100,844314,0000,250,10
1428538028,1428538028.028,4/9/2015,12:07:08 AM,4379.832481,0000,1417,303,0100,844369,0000,235.4,9
1428538160,1428538160.160,4/9/2015,12:09:20 AM,4398.507406,0000,2241,334,0100,844411,0100,249,11
1428539032,1428539032.032,4/9/2015,12:23:52 AM,4467.6487959999995,0000,1316,298,0100,844824,0000,232.3,9
1428539165,1428539165.165,4/9/2015,12:26:05 AM,4478.032087799999,0000,1246,290,0100,844881,0000,225.6,9
1428539484,1428539484.484,4/9/2015,12:31:24 AM,4500.706997099999,0000,1781,326,0100,844993,0000,250.1,9
1428539808,1428539808.808,4/9/2015,12:36:49 AM,4518.490259299999,0000,1215,283,0100,845108,0000,220.9,9
1428539944,1428539944.944,4/9/2015,12:39:05 AM,4524.665234599999,0000,741,237,0100,845146,0000,189.7,7
1428540103,1428540103.103,4/9/2015,12:41:43 AM,4532.123538099999,0000,895,257,0100,845202,0000,203.1,8
1428540247,1428540247.247,4/9/2015,12:44:07 AM,4542.156831299999,0000,1204,289,0100,845249,0000,230,8
1428540406,1428540406.406,4/9/2015,12:46:46 AM,4550.456798099999,0000,996,270,0100,845283,0000,215.2,8
1428540725,1428540725.725,4/9/2015,12:52:06 AM,4561.790086099999,0000,929,262,0100,845354,0000,210.3,7
1428540856,1428540856.856,4/9/2015,12:54:17 AM,4565.390071699999,0000,432,202,0100,845380,0000,164.3,6
1428540987,1428540987.987,4/9/2015,12:56:28 AM,4576.448360799999,0000,1327,297,0100,845427,0000,235.1,9
1428541119,1428541119.119,4/9/2015,12:58:39 AM,4580.856676499999,0000,529,216,0100,845456,0000,176.7,6
1428541609,1428541609.609,4/9/2015,1:06:50 AM,4609.714894399998,0000,535,217,0100,845589,0000,176.4,6
1428541754,1428541754.754,4/9/2015,1:09:15 AM,4614.973206699999,0000,631,228,0100,845620,0000,184.8,7
1428541886,1428541886.886,4/9/2015,1:11:27 AM,4617.889861699999,0000,350,190,0100,845643,0000,156.1,6
1428542195,1428542195.195,4/9/2015,1:16:35 AM,4632.289804099998,0000,647,231,0100,845716,0000,186.2,7
1428542331,1428542331.331,4/9/2015,1:18:51 AM,4636.923118899998,0000,556,220,0100,845740,0000,179.8,6
1428542468,1428542468.468,4/9/2015,1:21:08 AM,4642.414763599998,0000,659,232,0100,845768,0000,189.3,7
1428542648,1428542648.648,4/9/2015,1:24:09 AM,4650.273065499998,0000,943,264,0100,845818,0000,211.4,8
1428542792,1428542792.792,4/9/2015,1:26:33 AM,4659.614694799998,0000,1121,281,0100,845846,0000,223.8,8
1428542923,1428542923.923,4/9/2015,1:28:44 AM,4663.023014499998,0000,409,199,0100,845881,0000,162,6
1428543058,1428543058.058,4/9/2015,1:30:58 AM,4673.564638999997,0000,1265,292,0100,845920,0000,231.6,9
1428543372,1428543372.372,4/9/2015,1:36:12 AM,4688.731244999997,0000,1086,277,0100,845998,0000,222.7,8
1428544047,1428544047.047,4/9/2015,1:47:27 AM,4720.614450799997,0000,1472,306,0100,846146,0000,243.7,9
1428544177,1428544177.177,4/9/2015,1:49:37 AM,4729.306082699997,0000,1043,272,0100,846183,0000,218.8,8
1428544489,1428544489.489,4/9/2015,1:54:49 AM,4743.039361099997,0000,754,242,0100,846261,0000,195.9,7
1428544625,1428544625.625,4/9/2015,1:57:06 AM,4746.514347199997,0000,417,200,0100,846282,0000,164.3,6
1428544754,1428544754.754,4/9/2015,1:59:15 AM,4751.422660899997,0000,589,224,0100,846300,0000,184.5,6
1428544884,1428544884.884,4/9/2015,2:01:25 AM,4757.755968899997,0000,760,243,0100,846316,0000,198.1,7
1428545015,1428545015.015,4/9/2015,2:03:35 AM,4760.7476235999975,0000,359,191,0100,846342,0000,157.5,6
1428545144,1428545144.144,4/9/2015,2:05:44 AM,4768.572592299997,0000,939,262,0100,846362,0000,212.5,8
1428545276,1428545276.276,4/9/2015,2:07:56 AM,4771.230914999997,0000,319,182,0100,846391,0000,151.3,6
1428545409,1428545409.409,4/9/2015,2:10:09 AM,4774.564234999997,0000,400,197,0100,846413,0000,163.7,6
1428545539,1428545539.539,4/9/2015,2:12:20 AM,4780.047546399997,0000,658,231,0100,846430,0000,188.9,7
1428545672,1428545672.672,4/9/2015,2:14:33 AM,4785.664190599998,0000,674,233,0100,846452,0000,190.8,7
1428545854,1428545854.854,4/9/2015,2:17:35 AM,4788.547512399998,0000,346,189,0100,846477,0000,156.8,6
1428545986,1428545986.986,4/9/2015,2:19:47 AM,4793.397492999998,0000,582,223,0100,846490,0000,182.9,6
1428546117,1428546117.117,4/9/2015,2:21:57 AM,4796.3724810999975,0000,357,190,0100,846508,0000,157.8,6
1428546249,1428546249.249,4/9/2015,2:24:09 AM,4798.764138199997,0000,287,177,0100,846520,0000,146.6,5
1428546385,1428546385.385,4/9/2015,2:26:25 AM,4802.2391242999975,0000,417,200,0100,846535,0000,165.6,6
1428546527,1428546527.527,4/9/2015,2:28:48 AM,4804.489115299997,0000,270,175,0100,846551,0000,146.4,5
1428546708,1428546708.708,4/9/2015,2:31:49 AM,4811.389087699997,0000,828,250,0100,846573,0000,202.9,7
1428546838,1428546838.838,4/9/2015,2:33:59 AM,4814.839073899997,0000,414,199,0100,846592,0000,165.1,6
1428547335,1428547335.335,4/9/2015,2:42:15 AM,4826.897358999997,0000,490,210,0100,846665,0000,172.6,6
1428547470,1428547470.470,4/9/2015,2:44:30 AM,4831.139008699997,0000,509,211,0100,846685,0000,175,6
1428547612,1428547612.612,4/9/2015,2:46:53 AM,4835.772323499998,0000,556,219,0100,846709,0000,180.8,6
1428548289,1428548289.289,4/9/2015,2:58:09 AM,4851.238928299998,0000,550,218,0100,846828,0000,179.6,6
1428548449,1428548449.449,4/9/2015,3:00:49 AM,4855.805576699999,0000,548,217,0100,846863,0000,178.3,7
1428548591,1428548591.591,4/9/2015,3:03:12 AM,4860.472224699999,0000,560,219,0100,846898,0000,179.7,6
1428548733,1428548733.733,4/9/2015,3:05:34 AM,4868.705525099999,0000,988,267,0100,846927,0000,217.6,8
1428549046,1428549046.046,4/9/2015,3:10:46 AM,4884.505461899999,0000,1440,304,0100,846991,0000,244.9,9
1428549226,1428549226.226,4/9/2015,3:13:46 AM,4889.538775099999,0000,604,226,0100,847030,0000,186.5,7
1428549554,1428549554.554,4/9/2015,3:19:15 AM,4905.838709899999,0000,790,246,0100,847107,0000,200,7
1428549865,1428549865.865,4/9/2015,3:24:26 AM,4919.030324,0000,830,252,0100,847185,0000,205.6,7
1428550202,1428550202.202,4/9/2015,3:30:02 AM,4944.3635558000005,0000,1398,303,0100,847293,0000,242.7,9
1428550517,1428550517.517,4/9/2015,3:35:18 AM,4967.680129,0000,1718,319,0100,847396,0000,251.7,9
1428550651,1428550651.651,4/9/2015,3:37:32 AM,4976.821759,0000,1097,271,0100,847443,0000,217.3,8
1428550976,1428550976.976,4/9/2015,3:42:57 AM,4995.155019299999,0000,955,266,0100,847566,0000,215.2,8
1428551137,1428551137.137,4/9/2015,3:45:37 AM,5003.604985499999,0000,1014,272,0100,847609,0000,219.5,8
1428551280,1428551280.280,4/9/2015,3:48:00 AM,5014.588274899999,0000,1318,296,0100,847654,0000,237.2,8
1428551440,1428551440.440,4/9/2015,3:50:40 AM,5023.238240299999,0000,1038,274,0100,847720,0000,220.8,8
1428551571,1428551571.571,4/9/2015,3:52:52 AM,5032.846535199999,0000,1153,282,0100,847754,0000,224.7,8
1428551701,1428551701.701,4/9/2015,3:55:02 AM,5042.171497899999,0000,1119,280,0100,847795,0000,224.3,8
1428551832,1428551832.832,4/9/2015,3:57:13 AM,5050.163132599999,0000,959,268,0100,847833,0000,217.4,8
